Timestamp,ID,IsExtended,DLC,Data
1754423771.3404613,0x26,False,2,E880
1754423771.3558798,0x26,False,2,E880
1754423771.3705223,0x26,False,2,E880
1754423771.385958,0x26,False,2,E880
1754423771.4021196,0x26,False,2,E880
1754423771.417339,0x26,False,2,E880
1754423771.4330199,0x26,False,2,E880
1754423771.4478505,0x26,False,2,E880
1754423771.454549,0x7df,False,8,02010C0000000000
1754423771.4626958,0x26,False,2,E880
1754423771.4775646,0x26,False,2,E880
1754423771.4927285,0x26,False,2,E880
1754423771.5076888,0x26,False,2,E880
1754423771.5228605,0x26,False,2,E880
1754423771.5378625,0x26,False,2,E880
1754423771.552676,0x26,False,2,E880
1754423771.5679498,0x26,False,2,E880
1754423771.582585,0x26,False,2,E880
1754423771.597494,0x26,False,2,E880
1754423771.61244,0x26,False,2,E880
1754423771.6276107,0x26,False,2,E880
1754423771.642823,0x26,False,2,E880
1754423771.6548965,0x7df,False,8,02010C0000000000
1754423771.6579301,0x26,False,2,E880
1754423771.672506,0x26,False,2,E880
1754423771.6876333,0x26,False,2,E880
1754423771.7026567,0x26,False,2,E880
1754423771.702746,0x99,False,1,00
1754423771.7174659,0x26,False,2,E880
1754423771.7325492,0x26,False,2,E880
1754423771.7477086,0x26,False,2,E880
1754423771.7624092,0x26,False,2,E880
1754423771.7774556,0x26,False,2,E880
1754423771.79244,0x26,False,2,E880
1754423771.8075337,0x26,False,2,E880
1754423771.8224938,0x26,False,2,E880
1754423771.8375258,0x26,False,2,E880
1754423771.8524806,0x26,False,2,E880
1754423771.8553305,0x7df,False,8,02010C0000000000
1754423771.8678255,0x26,False,2,E880
1754423771.882467,0x26,False,2,E880
1754423771.8974977,0x26,False,2,E880
1754423771.9124646,0x26,False,2,E880
1754423771.92777,0x26,False,2,E880
1754423771.9426436,0x26,False,2,E880
1754423771.9579515,0x26,False,2,E880
1754423771.972949,0x26,False,2,E880
1754423771.9882834,0x26,False,2,E880
1754423772.0029767,0x26,False,2,E880
1754423772.0180197,0x26,False,2,E880
1754423772.0330548,0x26,False,2,E880
1754423772.048629,0x26,False,2,E880
1754423772.0558665,0x7df,False,8,02010C0000000000
1754423772.06366,0x26,False,2,E880
1754423772.077899,0x26,False,2,E880
1754423772.0930898,0x26,False,2,E880
1754423772.1082368,0x26,False,2,E880
1754423772.1229963,0x26,False,2,E880
1754423772.138171,0x26,False,2,E880
1754423772.1534452,0x26,False,2,E880
1754423772.1681607,0x26,False,2,E880
1754423772.1829884,0x26,False,2,E880
1754423772.1981332,0x26,False,2,E880
1754423772.2131453,0x26,False,2,E880
1754423772.2280767,0x26,False,2,E880
1754423772.2431526,0x26,False,2,E880
1754423772.243265,0x99,False,1,00
1754423772.2562435,0x7df,False,8,02010C0000000000
1754423772.2587814,0x26,False,2,E880
1754423772.2728944,0x26,False,2,E880
1754423772.2882094,0x26,False,2,E880
1754423772.3029852,0x26,False,2,E880
1754423772.3178728,0x26,False,2,E880
1754423772.3329732,0x26,False,2,E880
1754423772.3481505,0x26,False,2,E880
1754423772.36314,0x26,False,2,E880
1754423772.3778598,0x26,False,2,E880
1754423772.3929713,0x26,False,2,E880
1754423772.4079418,0x26,False,2,E880
1754423772.422961,0x26,False,2,E880
1754423772.4380565,0x26,False,2,E880
1754423772.4529953,0x26,False,2,E880
1754423772.4567604,0x7df,False,8,02010C0000000000
1754423772.4680336,0x26,False,2,E880
1754423772.483127,0x26,False,2,E880
1754423772.4979846,0x26,False,2,E880
1754423772.5129082,0x26,False,2,E880
1754423772.528088,0x26,False,2,E880
1754423772.543146,0x26,False,2,E880
1754423772.5581267,0x26,False,2,E880
1754423772.5730703,0x26,False,2,E880
1754423772.5879052,0x26,False,2,E880
1754423772.6030695,0x26,False,2,E880
1754423772.6179914,0x26,False,2,E880
1754423772.633373,0x26,False,2,E880
1754423772.6482356,0x26,False,2,E880
1754423772.657182,0x7df,False,8,02010C0000000000
1754423772.6632774,0x26,False,2,E880
1754423772.6781619,0x26,False,2,E880
1754423772.6931932,0x26,False,2,E880
1754423772.708557,0x26,False,2,E880
1754423772.7232819,0x26,False,2,E880
1754423772.7380834,0x26,False,2,E880
1754423772.75335,0x26,False,2,E880
1754423772.768332,0x26,False,2,E880
1754423772.7832897,0x26,False,2,E880
1754423772.7834046,0x99,False,1,00
1754423772.7982538,0x26,False,2,E880
1754423772.8135388,0x26,False,2,E880
1754423772.8281739,0x26,False,2,E880
1754423772.8429544,0x26,False,2,E880
1754423772.8575296,0x7df,False,8,02010C0000000000
1754423772.8581746,0x26,False,2,E880
1754423772.8733706,0x26,False,2,E880
1754423772.888301,0x26,False,2,E880
1754423772.9031875,0x26,False,2,E880
1754423772.9179795,0x26,False,2,E880
1754423772.9329867,0x26,False,2,E880
1754423772.9480104,0x26,False,2,E880
1754423772.963072,0x26,False,2,E880
1754423772.9779935,0x26,False,2,E880
1754423772.9928906,0x26,False,2,E880
1754423773.0083039,0x26,False,2,E880
1754423773.0237846,0x26,False,2,E880
1754423773.0394495,0x26,False,2,E880
1754423773.054978,0x26,False,2,E880
1754423773.0578551,0x7df,False,8,02010C0000000000
1754423773.0700777,0x26,False,2,E880
1754423773.0855892,0x26,False,2,E880
1754423773.102864,0x26,False,2,E880
1754423773.1152592,0x26,False,2,E880
1754423773.1309223,0x26,False,2,E880
1754423773.1461825,0x26,False,2,E880
1754423773.1618493,0x26,False,2,E880
1754423773.1771579,0x26,False,2,E880
1754423773.1923914,0x26,False,2,E880
1754423773.208038,0x26,False,2,E880
1754423773.225513,0x26,False,2,E880
1754423773.239298,0x26,False,2,E880
1754423773.256448,0x26,False,2,E880
1754423773.2583609,0x7df,False,8,02010C0000000000
1754423773.2705605,0x26,False,2,E880
1754423773.2855463,0x26,False,2,E880
1754423773.3010218,0x26,False,2,E880
1754423773.315697,0x26,False,2,E880
1754423773.3158045,0x99,False,1,00
1754423773.3305993,0x26,False,2,E880
1754423773.3457482,0x26,False,2,E880
1754423773.3612187,0x26,False,2,E880
1754423773.3758175,0x26,False,2,E880
1754423773.3918405,0x26,False,2,E880
1754423773.4063365,0x26,False,2,E880
1754423773.4211118,0x26,False,2,E880
1754423773.4368737,0x26,False,2,E880
